Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
ironwood low table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableM_Remake_3_0.png,old,lumber type,na,na,Yes,Yes,No,5,-1,3720,brown,black,Crafting,,living room,None,ironwood,None,No,table,nfs
ironwood low table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableM_Remake_4_0.png,oak,lumber type,na,na,Yes,Yes,No,5,-1,3720,orange,white,Crafting,,living room,None,ironwood,None,No,table,nfs
ironwood table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableL_Remake_0_0.png,birch,lumber type,na,na,Yes,Yes,No,7,-1,5940,beige,black,Crafting,,living room,None,ironwood,None,No,table,nfs
ironwood table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableL_Remake_1_0.png,teak,lumber type,na,na,Yes,Yes,No,7,-1,5940,orange,black,Crafting,,living room,None,ironwood,None,No,table,nfs
ironwood table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableL_Remake_2_0.png,walnut,lumber type,na,na,Yes,Yes,No,7,-1,5940,brown,black,Crafting,,living room,None,ironwood,None,No,table,nfs
ironwood table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableL_Remake_3_0.png,old,lumber type,na,na,Yes,Yes,No,7,-1,5940,brown,black,Crafting,,living room,None,ironwood,None,No,table,nfs
ironwood table,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodTableL_Remake_4_0.png,oak,lumber type,na,na,Yes,Yes,No,7,-1,5940,orange,white,Crafting,,living room,None,ironwood,None,No,table,nfs
jail bars,https://acnhcdn.com/latest/FtrIcon/FtrScreenCage_Remake_0_0.png,silver,body color,na,na,Yes,Yes,No,5,-1,3750,gray,gray,Crafting,,facility,horror,None,None,No,ranch,nfs
jail bars,https://acnhcdn.com/latest/FtrIcon/FtrScreenCage_Remake_1_0.png,black,body color,na,na,Yes,Yes,No,5,-1,3750,black,black,Crafting,,facility,horror,None,None,No,ranch,nfs
jail bars,https://acnhcdn.com/latest/FtrIcon/FtrScreenCage_Remake_2_0.png,rusted iron,body color,na,na,Yes,Yes,No,5,-1,3750,brown,brown,Crafting,,facility,horror,None,None,No,ranch,nfs
juicy-apple TV,https://acnhcdn.com/latest/FtrIcon/FtrFruitsTV_Remake_0_0.png,red apple,fruit type,na,na,Yes,Yes,No,5,-1,3500,red,yellow,Crafting,,fancy,None,fruits,apple,Yes,tv,nfs
juicy-apple TV,https://acnhcdn.com/latest/FtrIcon/FtrFruitsTV_Remake_1_0.png,green apple,fruit type,na,na,Yes,Yes,No,5,-1,3500,green,yellow,Crafting,,fancy,None,fruits,apple,Yes,tv,nfs
jukebox,https://acnhcdn.com/latest/FtrIcon/FtrJukebox.png,na,na,na,na,No,No,No,-1,5600,1400,red,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,diner,None,Yes,audio,fs
kettle bathtub,https://acnhcdn.com/latest/FtrIcon/FtrGoemonburo.png,na,na,na,na,Yes,No,No,-1,-1,6270,black,gray,Crafting,,zen-style,bathroom,None,None,Yes,bathtub,nfs
kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostand_Remake_0_0.png,na,na,checkered,kimono,No,No,Yes,2,3200,800,beige,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",zen-style,None,None,None,No,japanese style,fs
kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostand_Remake_0_1.png,na,na,goldfish,kimono,No,No,Yes,2,3200,800,beige,light blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",zen-style,None,None,None,No,japanese style,fs
kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostand_Remake_0_2.png,na,na,camellia,kimono,No,No,Yes,2,3200,800,beige,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",zen-style,None,None,None,No,japanese style,fs
kimono stand,https://acnhcdn.com/latest/FtrIcon/FtrKimonostand_Remake_0_3.png,na,na,chain print,kimono,No,No,Yes,2,3200,800,beige,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",zen-style,None,None,None,No,japanese style,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_0_0.png,white,na,na,na,No,No,No,-1,170000,42500,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_1_0.png,blue,na,na,na,No,No,No,-1,170000,42500,blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_2_0.png,red,na,na,na,No,No,No,-1,170000,42500,red,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_3_0.png,light brown,na,na,na,No,No,No,-1,170000,42500,beige,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_4_0.png,dark brown,na,na,na,No,No,No,-1,170000,42500,brown,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_5_0.png,black,na,na,na,No,No,No,-1,170000,42500,black,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitchen island,https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_6_0.png,silver,na,na,na,No,No,No,-1,170000,42500,gray,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,expensive,None,None,No,kitchen,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_0_0.png,white,na,na,na,No,No,No,-1,1100,275,white,orange,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_1_0.png,orange,na,na,na,No,No,No,-1,1100,275,yellow,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_2_0.png,green,na,na,na,No,No,No,-1,1100,275,green,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_3_0.png,light blue,na,na,na,No,No,No,-1,1100,275,light blue,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_4_0.png,pink,na,na,na,No,No,No,-1,1100,275,pink,yellow,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_5_0.png,brown,na,na,na,No,No,No,-1,1100,275,brown,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kitty litter box,https://acnhcdn.com/latest/FtrIcon/FtrPetWC_Remake_6_0.png,black,na,na,na,No,No,No,-1,1100,275,black,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,pet,No,bathroom things,fs
kotatsu,https://acnhcdn.com/latest/FtrIcon/FtrKotatsu_Remake_0_0.png,na,na,tic-tac-toe pattern,blanket,No,No,Yes,2,3700,925,brown,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",zen-style,None,None,None,No,table,fs
kotatsu,https://acnhcdn.com/latest/FtrIcon/FtrKotatsu_Remake_0_1.png,na,na,flowers,blanket,No,No,Yes,2,3700,925,brown,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",zen-style,None,None,None,No,table,fs
kotatsu,https://acnhcdn.com/latest/FtrIcon/FtrKotatsu_Remake_0_2.png,na,na,checkered,blanket,No,No,Yes,2,3700,925,brown,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",zen-style,None,None,None,No,table,fs
kotatsu,https://acnhcdn.com/latest/FtrIcon/FtrKotatsu_Remake_0_3.png,na,na,stripes,blanket,No,No,Yes,2,3700,925,brown,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",zen-style,None,None,None,No,table,fs
large cardboard boxes,https://acnhcdn.com/latest/FtrIcon/FtrMovingboxL.png,na,na,na,na,Yes,No,No,-1,-1,300,none,none,Crafting,,garage,None,cardboard,None,No,supplies,nfs
lawn chair,https://acnhcdn.com/latest/FtrIcon/FtrVinylchair_Remake_0_0.png,blue,na,na,na,No,No,No,-1,760,190,light blue,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,chair,fs
lawn chair,https://acnhcdn.com/latest/FtrIcon/FtrVinylchair_Remake_1_0.png,red & white & blue,na,na,na,No,No,No,-1,760,190,colorful,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,chair,fs
lawn chair,https://acnhcdn.com/latest/FtrIcon/FtrVinylchair_Remake_2_0.png,pink,na,na,na,No,No,No,-1,760,190,pink,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,chair,fs
lawn chair,https://acnhcdn.com/latest/FtrIcon/FtrVinylchair_Remake_3_0.png,yellow,na,na,na,No,No,No,-1,760,190,colorful,white,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,chair,fs
lawn chair,https://acnhcdn.com/latest/FtrIcon/FtrVinylchair_Remake_4_0.png,green,na,na,na,No,No,No,-1,760,190,green,green,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,chair,fs
lawn chair,https://acnhcdn.com/latest/FtrIcon/FtrVinylchair_Remake_5_0.png,black,na,na,na,No,No,No,-1,760,190,black,orange,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",ocean,None,None,None,Yes,chair,fs
lawn mower,https://acnhcdn.com/latest/FtrIcon/FtrLawnmower_Remake_0_0.png,red,na,na,na,No,No,No,-1,2900,725,red,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,None,None,None,No,garden,fs
lawn mower,https://acnhcdn.com/latest/FtrIcon/FtrLawnmower_Remake_1_0.png,orange,na,na,na,No,No,No,-1,2900,725,orange,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,None,None,None,No,garden,fs
lawn mower,https://acnhcdn.com/latest/FtrIcon/FtrLawnmower_Remake_2_0.png,blue,na,na,na,No,No,No,-1,2900,725,blue,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,None,None,None,No,garden,fs
lawn mower,https://acnhcdn.com/latest/FtrIcon/FtrLawnmower_Remake_3_0.png,yellow,na,na,na,No,No,No,-1,2900,725,yellow,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,None,None,None,No,garden,fs
lawn mower,https://acnhcdn.com/latest/FtrIcon/FtrLawnmower_Remake_4_0.png,green,na,na,na,No,No,No,-1,2900,725,green,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,None,None,None,No,garden,fs
leaf campfire,https://acnhcdn.com/latest/FtrIcon/FtrFallenleavesfire_Remake_0_0.png,none,food,na,na,Yes,Yes,No,2,-1,1330,brown,orange,Crafting,Fall seasonal DIY using acorns (from shaking trees),garden,None,tree's bounty or leaves ,None,Yes,plants,nfs
leaf campfire,https://acnhcdn.com/latest/FtrIcon/FtrFallenleavesfire_Remake_1_0.png,roasting marshmallows,food,na,na,Yes,Yes,No,2,-1,1330,brown,orange,Crafting,Fall seasonal DIY using acorns (from shaking trees),garden,None,tree's bounty or leaves ,None,Yes,plants,nfs
leaf stool,https://acnhcdn.com/latest/FtrIcon/FtrFallenleavesChairS_Remake_0_0.png,brown,color,na,na,Yes,Yes,No,3,-1,1560,brown,beige,Crafting,Fall seasonal DIY using autumn leaves (caught with net),child's room,fancy,tree's bounty or leaves ,None,Yes,chair,nfs
leaf stool,https://acnhcdn.com/latest/FtrIcon/FtrFallenleavesChairS_Remake_1_0.png,red,color,na,na,Yes,Yes,No,3,-1,1560,red,beige,Crafting,Fall seasonal DIY using autumn leaves (caught with net),child's room,fancy,tree's bounty or leaves ,None,Yes,chair,nfs
leaf stool,https://acnhcdn.com/latest/FtrIcon/FtrFallenleavesChairS_Remake_2_0.png,yellow,color,na,na,Yes,Yes,No,3,-1,1560,yellow,brown,Crafting,Fall seasonal DIY using autumn leaves (caught with net),child's room,fancy,tree's bounty or leaves ,None,Yes,chair,nfs
leaf stool,https://acnhcdn.com/latest/FtrIcon/FtrFallenleavesChairS_Remake_3_0.png,green,color,na,na,Yes,Yes,No,3,-1,1560,green,beige,Crafting,Fall seasonal DIY using autumn leaves (caught with net),child's room,fancy,tree's bounty or leaves ,None,Yes,chair,nfs
lecture-hall bench,https://acnhcdn.com/latest/FtrIcon/FtrChairCollage_Remake_0_0.png,light brown,na,na,na,No,No,No,-1,3300,825,orange,beige,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,lecture hall,Yes,sofa,fs
lecture-hall bench,https://acnhcdn.com/latest/FtrIcon/FtrChairCollage_Remake_1_0.png,dark brown,na,na,na,No,No,No,-1,3300,825,brown,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,lecture hall,Yes,sofa,fs
lecture-hall desk,https://acnhcdn.com/latest/FtrIcon/FtrTableCollage_Remake_0_0.png,light brown,na,na,na,No,No,No,-1,2500,625,orange,beige,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,lecture hall,No,desk,fs
lecture-hall desk,https://acnhcdn.com/latest/FtrIcon/FtrTableCollage_Remake_1_0.png,dark brown,na,na,na,No,No,No,-1,2500,625,brown,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,lecture hall,No,desk,fs
lecture-hall desk,https://acnhcdn.com/latest/FtrIcon/FtrTableCollage_Remake_2_0.png,white,na,na,na,No,No,No,-1,2500,625,white,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",school,None,None,lecture hall,No,desk,fs
lifeguard chair,https://acnhcdn.com/latest/FtrIcon/FtrMonitoringchair_Remake_0_0.png,blue,na,na,na,No,No,No,-1,-1,5000,blue,white,Nook Miles Shop,,ocean,None,None,None,No,seaside,nfs
lifeguard chair,https://acnhcdn.com/latest/FtrIcon/FtrMonitoringchair_Remake_1_0.png,white,na,na,na,No,No,No,-1,-1,5000,white,white,Nook Miles Shop,,ocean,None,None,None,No,seaside,nfs
lifeguard chair,https://acnhcdn.com/latest/FtrIcon/FtrMonitoringchair_Remake_2_0.png,yellow,na,na,na,No,No,No,-1,-1,5000,yellow,white,Nook Miles Shop,,ocean,None,None,None,No,seaside,nfs
lifeguard chair,https://acnhcdn.com/latest/FtrIcon/FtrMonitoringchair_Remake_3_0.png,green,na,na,na,No,No,No,-1,-1,5000,green,gray,Nook Miles Shop,,ocean,None,None,None,No,seaside,nfs
lifeguard chair,https://acnhcdn.com/latest/FtrIcon/FtrMonitoringchair_Remake_4_0.png,red,na,na,na,No,No,No,-1,-1,5000,red,red,Nook Miles Shop,,ocean,None,None,None,No,seaside,nfs
lighthouse,https://acnhcdn.com/latest/FtrIcon/FtrLighthouse_Remake_0_0.png,red,na,na,na,No,No,No,-1,-1,25000,red,white,Nook Miles Shop,,ocean,garden,None,None,Yes,seaside,nfs
lighthouse,https://acnhcdn.com/latest/FtrIcon/FtrLighthouse_Remake_1_0.png,black,na,na,na,No,No,No,-1,-1,25000,white,black,Nook Miles Shop,,ocean,garden,None,None,Yes,seaside,nfs
lighthouse,https://acnhcdn.com/latest/FtrIcon/FtrLighthouse_Remake_2_0.png,blue,na,na,na,No,No,No,-1,-1,25000,white,light blue,Nook Miles Shop,,ocean,garden,None,None,Yes,seaside,nfs
lighthouse,https://acnhcdn.com/latest/FtrIcon/FtrLighthouse_Remake_3_0.png,white,na,na,na,No,No,No,-1,-1,25000,white,white,Nook Miles Shop,,ocean,garden,None,None,Yes,seaside,nfs
lighthouse,https://acnhcdn.com/latest/FtrIcon/FtrLighthouse_Remake_4_0.png,yellow,na,na,na,No,No,No,-1,-1,25000,yellow,yellow,Nook Miles Shop,,ocean,garden,None,None,Yes,seaside,nfs
lighthouse,https://acnhcdn.com/latest/FtrIcon/FtrLighthouse_Remake_5_0.png,gray,na,na,na,No,No,No,-1,-1,25000,brown,brown,Nook Miles Shop,,ocean,garden,None,None,Yes,seaside,nfs
lily record player,https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_0_0.png,white,flower color,na,na,Yes,Yes,No,5,-1,3010,white,green,Crafting,,fancy,None,flowers,None,Yes,audio,nfs
lily record player,https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_1_0.png,pink,flower color,na,na,Yes,Yes,No,5,-1,3010,pink,white,Crafting,,fancy,None,flowers,None,Yes,audio,nfs
lily record player,https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_2_0.png,yellow,flower color,na,na,Yes,Yes,No,5,-1,3010,yellow,brown,Crafting,,fancy,None,flowers,None,Yes,audio,nfs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_0.png,natural,na,white,bedding,No,No,Yes,3,7700,1925,beige,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_1.png,natural,na,black,bedding,No,No,Yes,3,7700,1925,beige,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_2.png,natural,na,light blue,bedding,No,No,Yes,3,7700,1925,beige,light blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_3.png,natural,na,orange,bedding,No,No,Yes,3,7700,1925,beige,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_4.png,natural,na,yellow,bedding,No,No,Yes,3,7700,1925,beige,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_5.png,natural,na,pink,bedding,No,No,Yes,3,7700,1925,beige,pink,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_6.png,natural,na,green stripes,bedding,No,No,Yes,3,7700,1925,beige,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_7.png,natural,na,red stripes,bedding,No,No,Yes,3,7700,1925,beige,colorful,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_1_0.png,brown,na,white,bedding,No,No,Yes,3,7700,1925,red,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_1_1.png,brown,na,black,bedding,No,No,Yes,3,7700,1925,red,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_1_2.png,brown,na,light blue,bedding,No,No,Yes,3,7700,1925,red,light blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_1_3.png,brown,na,orange,bedding,No,No,Yes,3,7700,1925,red,orange,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
loft bed with desk,https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_1_4.png,brown,na,yellow,bedding,No,No,Yes,3,7700,1925,red,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,None,None,Yes,desk,fs
