Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,SpeakerType,LightingType,Catalog,Filename,VariantID,InternalID,UniqueEntryID
mini DIY workbench,https://acnhcdn.com/acdb/housewares/FtrWorkbenchS_Remake_3_0.png,Gray,Paint color,NA,NA,Yes,Yes,No,4,NFS,2580,Gray,White,1x1,Crafting,,1.0.0,garage,None,None,None,Yes,Work Bench,Does not play music,No lighting,Not for sale,FtrWorkbenchS_Remake_3_0,3_0,3122,4zzpDFWehtzhkGQtj
mini DIY workbench,https://acnhcdn.com/acdb/housewares/FtrWorkbenchS_Remake_4_0.png,Yellow,Paint color,NA,NA,Yes,Yes,No,4,NFS,2580,Yellow,White,1x1,Crafting,,1.0.0,garage,None,None,None,Yes,Work Bench,Does not play music,No lighting,Not for sale,FtrWorkbenchS_Remake_4_0,4_0,3122,FMn6YkLZSKmHZ9zin
mini DIY workbench,https://acnhcdn.com/acdb/housewares/FtrWorkbenchS_Remake_5_0.png,Green,Paint color,NA,NA,Yes,Yes,No,4,NFS,2580,Green,White,1x1,Crafting,,1.0.0,garage,None,None,None,Yes,Work Bench,Does not play music,No lighting,Not for sale,FtrWorkbenchS_Remake_5_0,5_0,3122,9Xq2i9QgX2QGG2dY6
mini DIY workbench,https://acnhcdn.com/acdb/housewares/FtrWorkbenchS_Remake_6_0.png,Blue,Paint color,NA,NA,Yes,Yes,No,4,NFS,2580,Blue,White,1x1,Crafting,,1.0.0,garage,None,None,None,Yes,Work Bench,Does not play music,No lighting,Not for sale,FtrWorkbenchS_Remake_6_0,6_0,3122,CEWkPXzmjKQJzujm2
mini DIY workbench,https://acnhcdn.com/acdb/housewares/FtrWorkbenchS_Remake_7_0.png,Pink,Paint color,NA,NA,Yes,Yes,No,4,NFS,2580,Pink,White,1x1,Crafting,,1.0.0,garage,None,None,None,Yes,Work Bench,Does not play music,No lighting,Not for sale,FtrWorkbenchS_Remake_7_0,7_0,3122,QMkbq6NeFTcdKrFJR
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1300,325,White,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_0_0,0_0,9766,iPfhRrr6WimH7Mfc9
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,Red,Red,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_1_0,1_0,9766,hsxB5XdAPbvjWuW6b
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,1300,325,Pink,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_2_0,2_0,9766,3f7y8cQng8af3zzmH
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,1300,325,Yellow,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_3_0,3_0,9766,FR7reZdhtjJhCuzjD
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,Blue,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_4_0,4_0,9766,QpDqj8ZKeRecWyJJh
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_5_0.png,Wood grain,NA,NA,NA,No,No,No,NA,1300,325,Brown,Brown,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_5_0,5_0,9766,HbZMrsAZs6qt9goiv
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_6_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_6_0,6_0,9766,KDAGHJasWscZKwYcA
mini fridge,https://acnhcdn.com/acdb/housewares/FtrRefrigeratorMini_Remake_7_0.png,Gray,NA,NA,NA,No,No,No,NA,1300,325,Gray,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,facility,None,None,None,Yes,Home Appliances,Does not play music,No lighting,For sale,FtrRefrigeratorMini_Remake_7_0,7_0,9766,ATghPJtD8Rdmvn6FH
moai statue,https://acnhcdn.com/acdb/housewares/FtrMoai.png,NA,NA,NA,NA,No,No,No,NA,NFS,1900,Gray,Gray,2x2,Gulliver,,1.0.0,folk art,None,None,None,No,Folk Craft Decor,Does not play music,No lighting,Not for sale,FtrMoai,NA,698,KLBjjXkbp2RmenBpC
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,2200,550,Blue,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_0_0,0_0,832,ntQZ3HTaejpMcBjTu
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_1_0.png,Green,NA,NA,NA,No,No,No,NA,2200,550,Green,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_1_0,1_0,832,P4dwjbRarcEpAqwC3
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,2200,550,Yellow,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_2_0,2_0,832,weufqeuGfXyock3sT
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2200,550,Red,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_3_0,3_0,832,FqPRhLddrYrW6zbHX
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_4_0.png,Light blue,NA,NA,NA,No,No,No,NA,2200,550,Light Blue,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_4_0,4_0,832,jHQak4ShoPnHchiNq
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_5_0.png,Pink,NA,NA,NA,No,No,No,NA,2200,550,Pink,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_5_0,5_0,832,LHnMMwJ2NZw6DCLwS
modern office chair,https://acnhcdn.com/acdb/housewares/FtrOfficeChair_Remake_6_0.png,Black,NA,NA,NA,No,No,No,NA,2200,550,Black,Gray,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,None,None,office,Yes,Chair,Does not play music,No lighting,For sale,FtrOfficeChair_Remake_6_0,6_0,832,RtodPP8Jbuvx6XKfJ
monster statue,https://acnhcdn.com/acdb/housewares/FtrMonster_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,NFS,25000,Brown,Brown,3x3,Nook Miles Shop,,1.0.0,child's room,horror,None,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrMonster_Remake_0_0,0_0,4722,ocnmkHpuF49FNT5iD
monster statue,https://acnhcdn.com/acdb/housewares/FtrMonster_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,NFS,25000,Blue,Blue,3x3,Nook Miles Shop,,1.0.0,child's room,horror,None,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrMonster_Remake_1_0,1_0,4722,ifyYxTHPnYs8Tm9GC
monster statue,https://acnhcdn.com/acdb/housewares/FtrMonster_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,NFS,25000,Red,Red,3x3,Nook Miles Shop,,1.0.0,child's room,horror,None,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrMonster_Remake_2_0,2_0,4722,fkzyCxLt3dtyWM9cN
monster statue,https://acnhcdn.com/acdb/housewares/FtrMonster_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,NFS,25000,Black,Black,3x3,Nook Miles Shop,,1.0.0,child's room,horror,None,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrMonster_Remake_3_0,3_0,4722,aG4vRb8bZpnnkHfXr
monstera,https://acnhcdn.com/acdb/housewares/FtrPlantMonstera_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,1700,425,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrPlantMonstera_Remake_0_0,0_0,4129,eN8a2au2XNYvv7Sp3
monstera,https://acnhcdn.com/acdb/housewares/FtrPlantMonstera_Remake_1_0.png,Brown,NA,NA,NA,No,No,No,NA,1700,425,Brown,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrPlantMonstera_Remake_1_0,1_0,4129,chaNnKeq2vr2Ek5q2
monstera,https://acnhcdn.com/acdb/housewares/FtrPlantMonstera_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1700,425,Red,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrPlantMonstera_Remake_2_0,2_0,4129,F5Ju8GEjoPDy2vuot
monstera,https://acnhcdn.com/acdb/housewares/FtrPlantMonstera_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,1700,425,Yellow,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrPlantMonstera_Remake_3_0,3_0,4129,QmRyMChkXM5kafcqE
monstera,https://acnhcdn.com/acdb/housewares/FtrPlantMonstera_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1700,425,Blue,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrPlantMonstera_Remake_4_0,4_0,4129,o87GCEeBgydKktemF
monstera,https://acnhcdn.com/acdb/housewares/FtrPlantMonstera_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,1700,425,White,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrPlantMonstera_Remake_5_0,5_0,4129,GX8vNi8HbPZ5CS2MD
moon,https://acnhcdn.com/acdb/housewares/FtrMoon.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,12500,Yellow,Yellow,2x2,Crafting,,1.0.0,space,None,None,None,Yes,Space,Does not play music,No lighting,Not for sale,FtrMoon,NA,1054,4NXubRkipm8qStFXD
mossy garden rock,https://acnhcdn.com/acdb/housewares/FtrGardenrockMoss.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2550,Gray,Green,1x1,Crafting,,1.0.0,zen-style,garden,None,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrGardenrockMoss,NA,12208,Mib5YvhMCH9yJKgie
mountain bike,https://acnhcdn.com/acdb/housewares/FtrMountainbike_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,5100,1275,Green,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,No,Sports,Does not play music,No lighting,For sale,FtrMountainbike_Remake_0_0,0_0,2614,oH4JFjjuwefekXuqZ
mountain bike,https://acnhcdn.com/acdb/housewares/FtrMountainbike_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,5100,1275,Yellow,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,No,Sports,Does not play music,No lighting,For sale,FtrMountainbike_Remake_1_0,1_0,2614,pSqL2dDrqKqA3rbCa
mountain bike,https://acnhcdn.com/acdb/housewares/FtrMountainbike_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,5100,1275,Pink,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,No,Sports,Does not play music,No lighting,For sale,FtrMountainbike_Remake_2_0,2_0,2614,DuZc4BLoNC5qHbDpt
mountain bike,https://acnhcdn.com/acdb/housewares/FtrMountainbike_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,5100,1275,Purple,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,No,Sports,Does not play music,No lighting,For sale,FtrMountainbike_Remake_3_0,3_0,2614,smiuovJsk4NsJiwZd
mountain bike,https://acnhcdn.com/acdb/housewares/FtrMountainbike_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,5100,1275,White,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,No,Sports,Does not play music,No lighting,For sale,FtrMountainbike_Remake_4_0,4_0,2614,iXQezwkodYJ23aqRs
mountain bike,https://acnhcdn.com/acdb/housewares/FtrMountainbike_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,5100,1275,Black,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,No,Sports,Does not play music,No lighting,For sale,FtrMountainbike_Remake_5_0,5_0,2614,cGKAZ6SBsPtmdeZoQ
mountain standee,https://acnhcdn.com/acdb/housewares/FtrHariboteMountain_Remake_0_0.png,Spring,Season,NA,NA,Yes,Yes,No,2,NFS,1080,Green,Green,2x1,Crafting,,1.0.0,school,None,None,standee,No,School,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_0_0,0_0,532,DDbhoYWyenb7fHRmn
mountain standee,https://acnhcdn.com/acdb/housewares/FtrHariboteMountain_Remake_1_0.png,Cherry blossoms,Season,NA,NA,Yes,Yes,No,2,NFS,1080,Pink,Pink,2x1,Crafting,,1.0.0,school,None,None,standee,No,School,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_1_0,1_0,532,dv3ZuzJYHRyJquk42
mountain standee,https://acnhcdn.com/acdb/housewares/FtrHariboteMountain_Remake_2_0.png,Summer,Season,NA,NA,Yes,Yes,No,2,NFS,1080,Green,Green,2x1,Crafting,,1.0.0,school,None,None,standee,No,School,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_2_0,2_0,532,ECHWG29TPChWY73tJ
mountain standee,https://acnhcdn.com/acdb/housewares/FtrHariboteMountain_Remake_3_0.png,Kyoto in summer,Season,NA,NA,Yes,Yes,No,2,NFS,1080,Black,Red,2x1,Crafting,,1.0.0,school,None,None,standee,No,School,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_3_0,3_0,532,5mkBnTePitRksfGwX
mountain standee,https://acnhcdn.com/acdb/housewares/FtrHariboteMountain_Remake_4_0.png,Fall,Season,NA,NA,Yes,Yes,No,2,NFS,1080,Orange,Brown,2x1,Crafting,,1.0.0,school,None,None,standee,No,School,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_4_0,4_0,532,CAuRbPEw2oWtBqfrY
mountain standee,https://acnhcdn.com/acdb/housewares/FtrHariboteMountain_Remake_5_0.png,Winter,Season,NA,NA,Yes,Yes,No,2,NFS,1080,White,Gray,2x1,Crafting,,1.0.0,school,None,None,standee,No,School,Does not play music,No lighting,Not for sale,FtrHariboteMountain_Remake_5_0,5_0,532,GnG9BMNc2twGaLr28
Mr. Flamingo,https://acnhcdn.com/acdb/housewares/FtrFlamingoMale_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,3000,750,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,No,Animal,Does not play music,No lighting,For sale,FtrFlamingoMale_Remake_0_0,0_0,335,FgWdsFovNtHJWtzwY
Mr. Flamingo,https://acnhcdn.com/acdb/housewares/FtrFlamingoMale_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,3000,750,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,No,Animal,Does not play music,No lighting,For sale,FtrFlamingoMale_Remake_1_0,1_0,335,eu9visDda5y6AEbW7
Mrs. Flamingo,https://acnhcdn.com/acdb/housewares/FtrFlamingoFemale_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,3000,750,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,No,Animal,Does not play music,No lighting,For sale,FtrFlamingoFemale_Remake_0_0,0_0,336,ngYxzsgzeE7yb6wGa
Mrs. Flamingo,https://acnhcdn.com/acdb/housewares/FtrFlamingoFemale_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,3000,750,Pink,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,fancy,None,None,No,Animal,Does not play music,No lighting,For sale,FtrFlamingoFemale_Remake_1_0,1_0,336,TEut5pqy4hF7z8S2P
mum cushion,https://acnhcdn.com/acdb/housewares/FtrFlowerStoolS_Remake_0_0.png,Yellow,Flower color,NA,NA,Yes,Yes,No,1,NFS,440,Yellow,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFlowerStoolS_Remake_0_0,0_0,7232,p6tfqj4HNCbaNihhL
mum cushion,https://acnhcdn.com/acdb/housewares/FtrFlowerStoolS_Remake_1_0.png,Red,Flower color,NA,NA,Yes,Yes,No,1,NFS,440,Red,Red,1x1,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFlowerStoolS_Remake_1_0,1_0,7232,AF8vTNyRftjx8K28Z
mum cushion,https://acnhcdn.com/acdb/housewares/FtrFlowerStoolS_Remake_2_0.png,White,Flower color,NA,NA,Yes,Yes,No,1,NFS,440,White,White,1x1,Crafting,,1.0.0,fancy,None,flowers,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrFlowerStoolS_Remake_2_0,2_0,7232,hrBTofiB2hxCgRxvA
mush lamp,https://acnhcdn.com/acdb/housewares/FtrMushroomLamp_Remake_0_0.png,Ordinary mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1600,Brown,Brown,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrMushroomLamp_Remake_0_0,0_0,805,GKFnaHSs6d9MDNttQ
mush lamp,https://acnhcdn.com/acdb/housewares/FtrMushroomLamp_Remake_1_0.png,White mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1600,White,White,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrMushroomLamp_Remake_1_0,1_0,805,S3qFAPAvvgv4g3DRh
mush lamp,https://acnhcdn.com/acdb/housewares/FtrMushroomLamp_Remake_2_0.png,Strange mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1600,Blue,Blue,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrMushroomLamp_Remake_2_0,2_0,805,JDdSXrPcPKbiQmamP
mush lamp,https://acnhcdn.com/acdb/housewares/FtrMushroomLamp_Remake_3_0.png,Red mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1600,Red,Beige,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrMushroomLamp_Remake_3_0,3_0,805,cAfehsTrveDSZ6AJ2
mush lamp,https://acnhcdn.com/acdb/housewares/FtrMushroomLamp_Remake_4_0.png,Yellow mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1600,Yellow,Yellow,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrMushroomLamp_Remake_4_0,4_0,805,75rpYquohgtznCDTt
mush log,https://acnhcdn.com/acdb/housewares/FtrMushroomPulpwood_Remake_0_0.png,Ordinary mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1680,Brown,Brown,1x1,Crafting,Mushroom seasonal DIY,1.0.0,facility,garden,mush,None,No,Desk,Does not play music,No lighting,Not for sale,FtrMushroomPulpwood_Remake_0_0,0_0,3808,X28QA9bYxyXzAY9Ri
mush log,https://acnhcdn.com/acdb/housewares/FtrMushroomPulpwood_Remake_1_0.png,White mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1680,Brown,White,1x1,Crafting,Mushroom seasonal DIY,1.0.0,facility,garden,mush,None,No,Desk,Does not play music,No lighting,Not for sale,FtrMushroomPulpwood_Remake_1_0,1_0,3808,BSkHosDy9P8aB38TS
mush log,https://acnhcdn.com/acdb/housewares/FtrMushroomPulpwood_Remake_2_0.png,Strange mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1680,Brown,Purple,1x1,Crafting,Mushroom seasonal DIY,1.0.0,facility,garden,mush,None,No,Desk,Does not play music,No lighting,Not for sale,FtrMushroomPulpwood_Remake_2_0,2_0,3808,CLNnMiDbC5azqYFAZ
mush log,https://acnhcdn.com/acdb/housewares/FtrMushroomPulpwood_Remake_3_0.png,Red mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1680,Brown,Red,1x1,Crafting,Mushroom seasonal DIY,1.0.0,facility,garden,mush,None,No,Desk,Does not play music,No lighting,Not for sale,FtrMushroomPulpwood_Remake_3_0,3_0,3808,aFRu4hJzbNMTaihGk
mush log,https://acnhcdn.com/acdb/housewares/FtrMushroomPulpwood_Remake_4_0.png,Yellow mushroom,Mushroom type,NA,NA,Yes,Yes,No,3,NFS,1680,Brown,Orange,1x1,Crafting,Mushroom seasonal DIY,1.0.0,facility,garden,mush,None,No,Desk,Does not play music,No lighting,Not for sale,FtrMushroomPulpwood_Remake_4_0,4_0,3808,9MpB3jmXDvDReYqcx
mush low stool,https://acnhcdn.com/acdb/housewares/FtrMushroomChairS_Remake_0_0.png,Ordinary mushroom,Mushroom type,NA,NA,Yes,Yes,No,2,NFS,800,Brown,Beige,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrMushroomChairS_Remake_0_0,0_0,4708,PyepEy9Qq8Wm7MdXz
mush low stool,https://acnhcdn.com/acdb/housewares/FtrMushroomChairS_Remake_1_0.png,White mushroom,Mushroom type,NA,NA,Yes,Yes,No,2,NFS,800,White,White,1x1,Crafting,Mushroom seasonal DIY,1.0.0,garden,None,mush,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrMushroomChairS_Remake_1_0,1_0,4708,NFpsRoFD6h8zihnWu
