Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog,Filename,VariantID,InternalID,UniqueEntry ID
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_1_0.png,Pink,NA,Blank,Drawing paper,No,No,Yes,1,510,127,Pink,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_1_0,1_0,3965,4QMHP9yaykYKruR8s
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_1_1.png,Pink,NA,Smile,Drawing paper,No,No,Yes,1,510,127,Pink,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_1_1,1_1,3965,89j4c9C2gn2CYLp9G
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_1_2.png,Pink,NA,Bug,Drawing paper,No,No,Yes,1,510,127,Pink,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_1_2,1_2,3965,3YjBfyAgvCk4Pzq6C
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_1_3.png,Pink,NA,Still life,Drawing paper,No,No,Yes,1,510,127,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_1_3,1_3,3965,HvqEqknSh6waBxBW7
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_2_0.png,Light blue,NA,Blank,Drawing paper,No,No,Yes,1,510,127,Light blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_2_0,2_0,3965,zRef2x5cRheJd5dbC
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_2_1.png,Light blue,NA,Smile,Drawing paper,No,No,Yes,1,510,127,Light blue,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_2_1,2_1,3965,76qakcpnXbc6Rs9Lb
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_2_2.png,Light blue,NA,Bug,Drawing paper,No,No,Yes,1,510,127,Light blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_2_2,2_2,3965,JBJA5dBD5hKxdGC7d
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_2_3.png,Light blue,NA,Still life,Drawing paper,No,No,Yes,1,510,127,Light blue,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_2_3,2_3,3965,FLaRaWtxmMysfponL
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_3_0.png,White,NA,Blank,Drawing paper,No,No,Yes,1,510,127,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_3_0,3_0,3965,Ty26pP43jxevEobt4
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_3_1.png,White,NA,Smile,Drawing paper,No,No,Yes,1,510,127,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_3_1,3_1,3965,zYxqvquZfrYg7L9FH
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_3_2.png,White,NA,Bug,Drawing paper,No,No,Yes,1,510,127,White,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_3_2,3_2,3965,W4xzM4JkNJ5jLKshz
painting set,https://acnhcdn.com/acdb/miscellaneous/FtrPaintset_Remake_3_3.png,White,NA,Still life,Drawing paper,No,No,Yes,1,510,127,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,child's room,None,None,No,Toy,For sale,FtrPaintset_Remake_3_3,3_3,3965,pF2yYvz4taRvGviJ9
pale chub model,https://acnhcdn.com/acdb/miscellaneous/FtrFishOikawaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,600,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishOikawaToy,NA,7000,NExN6PB6BWHvzvoYP
paper kite butterfly model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectOhgomamadaraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000,White,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectOhgomamadaraToy,NA,7112,Arf2ojFRBC5pTZt7M
paper tiger,https://acnhcdn.com/acdb/miscellaneous/FtrHarikoTiger.png,NA,NA,NA,NA,No,No,No,NA,1500,375,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,zen-style,None,None,None,Yes,Japanese Style,For sale,FtrHarikoTiger,NA,689,iuja9dSzM6EEE3qgX
peach surprise box,https://acnhcdn.com/acdb/miscellaneous/FtrFruitsBox_Remake_0_0.png,White peach,Fruit type,NA,NA,Yes,Yes,No,4,NFS,2480,Pink,Green,1x1,Crafting,,1.0.0,child's room,fancy,fruits,peach,Yes,Toy,Not for sale,FtrFruitsBox_Remake_0_0,0_0,4128,7vwHDYnwuKe43pznF
peach surprise box,https://acnhcdn.com/acdb/miscellaneous/FtrFruitsBox_Remake_1_0.png,Yellow peach,Fruit type,NA,NA,Yes,Yes,No,4,NFS,2480,Yellow,Green,1x1,Crafting,,1.0.0,child's room,fancy,fruits,peach,Yes,Toy,Not for sale,FtrFruitsBox_Remake_1_0,1_0,4128,Y2gckur292LQvJGba
peacock butterfly model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectKarasuagehaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7500,Black,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectKarasuagehaToy,NA,7071,nLpLqdK8G5kN9RJiJ
pedal board,https://acnhcdn.com/acdb/miscellaneous/FtrEffectorset_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,concert,facility,None,None,Yes,Musical Instrument,For sale,FtrEffectorset_Remake_0_0,0_0,7257,ARPskDuuW4JSoun7Q
pedal board,https://acnhcdn.com/acdb/miscellaneous/FtrEffectorset_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,1400,350,Red,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,concert,facility,None,None,Yes,Musical Instrument,For sale,FtrEffectorset_Remake_1_0,1_0,7257,BciqW4pDBDc7GXfML
pedal board,https://acnhcdn.com/acdb/miscellaneous/FtrEffectorset_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,concert,facility,None,None,Yes,Musical Instrument,For sale,FtrEffectorset_Remake_2_0,2_0,7257,CKwoPisLkoQcLF4yd
pet food bowl,https://acnhcdn.com/acdb/miscellaneous/FtrPetFood_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,830,207,Blue,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,pet,No,Dining,For sale,FtrPetFood_Remake_0_0,0_0,7801,FTrpXxaZTpvGn7PZA
pet food bowl,https://acnhcdn.com/acdb/miscellaneous/FtrPetFood_Remake_1_0.png,Orange,NA,NA,NA,No,No,No,NA,830,207,Orange,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,pet,No,Dining,For sale,FtrPetFood_Remake_1_0,1_0,7801,NrxAHYRMToHxEuo2C
pet food bowl,https://acnhcdn.com/acdb/miscellaneous/FtrPetFood_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,830,207,Red,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,pet,No,Dining,For sale,FtrPetFood_Remake_2_0,2_0,7801,ffFk592Ffr3rXSFj2
pet food bowl,https://acnhcdn.com/acdb/miscellaneous/FtrPetFood_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,830,207,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,pet,No,Dining,For sale,FtrPetFood_Remake_3_0,3_0,7801,ejb38TT7R8MnkTdkb
pet food bowl,https://acnhcdn.com/acdb/miscellaneous/FtrPetFood_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,830,207,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,pet,No,Dining,For sale,FtrPetFood_Remake_4_0,4_0,7801,2fdQfXtNMj3egY76C
phonograph,https://acnhcdn.com/acdb/miscellaneous/FtrPhonograph.png,NA,NA,NA,NA,No,No,No,NA,53000,13250,Yellow,Brown,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,expensive,None,None,None,Yes,Audio,For sale,FtrPhonograph,NA,794,4nLoPkxTWaTYtBbZj
picnic basket,https://acnhcdn.com/acdb/miscellaneous/FtrPicnicbasket_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,Brown,Red,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,No,Outdoors Decor,For sale,FtrPicnicbasket_Remake_0_0,0_0,1082,io6DXEA4Z2tfHdeEf
picnic basket,https://acnhcdn.com/acdb/miscellaneous/FtrPicnicbasket_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,Orange,Blue,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,No,Outdoors Decor,For sale,FtrPicnicbasket_Remake_1_0,1_0,1082,GFv88aGFdf4TLEeiX
picnic basket,https://acnhcdn.com/acdb/miscellaneous/FtrPicnicbasket_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,1300,325,Red,Yellow,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,No,Outdoors Decor,For sale,FtrPicnicbasket_Remake_2_0,2_0,1082,zPAR6aymprXrjWeLe
picnic basket,https://acnhcdn.com/acdb/miscellaneous/FtrPicnicbasket_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,1300,325,Brown,Green,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,No,Outdoors Decor,For sale,FtrPicnicbasket_Remake_3_0,3_0,1082,qLgWWN7KbdqqBQXR4
picnic basket,https://acnhcdn.com/acdb/miscellaneous/FtrPicnicbasket_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,1300,325,Beige,Light blue,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,No,Outdoors Decor,For sale,FtrPicnicbasket_Remake_4_0,4_0,1082,Zp9qPNAFK9GdhXfHG
picnic basket,https://acnhcdn.com/acdb/miscellaneous/FtrPicnicbasket_Remake_5_0.png,Gray,NA,NA,NA,No,No,No,NA,1300,325,Gray,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,No,Outdoors Decor,For sale,FtrPicnicbasket_Remake_5_0,5_0,1082,rKEaFDiqhTmt7Bn6p
pike model,https://acnhcdn.com/acdb/miscellaneous/FtrFishPaikuToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,5400,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishPaikuToy,NA,7004,XXTiyK7KjwXdvEKFj
pill bug model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectDangomushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,750,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectDangomushiToy,NA,7054,przGZounwAhwSQNvY
pine bonsai tree,https://acnhcdn.com/acdb/miscellaneous/FtrBonsaiPine.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4200,Green,Brown,1x1,Crafting,Fall seasonal DIY using acorns (from shaking trees),1.0.0,zen-style,None,None,None,No,Plants,Not for sale,FtrBonsaiPine,NA,3802,vsf87x7X4T9mExtap
piranha model,https://acnhcdn.com/acdb/miscellaneous/FtrFishPiraniaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7500,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishPiraniaToy,NA,7005,mDd3ht7pH2k6h4Nk2
plasma ball,https://acnhcdn.com/acdb/miscellaneous/FtrPlasmaball.png,NA,NA,NA,NA,No,No,No,NA,2600,650,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,living room,None,None,Yes,Toy,For sale,FtrPlasmaball,NA,4105,tTx43zJSaDaKvAGKb
plastic canister,https://acnhcdn.com/acdb/miscellaneous/FtrPolytank_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,630,170,Red,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,garden,None,None,No,Outdoors Decor,For sale,FtrPolytank_Remake_0_0,0_0,1881,aPbNgdgf9icnyKn8k
plastic canister,https://acnhcdn.com/acdb/miscellaneous/FtrPolytank_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,630,170,Light blue,White,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,garden,None,None,No,Outdoors Decor,For sale,FtrPolytank_Remake_1_0,1_0,1881,n252Fz8PbTpoFZxn9
plastic canister,https://acnhcdn.com/acdb/miscellaneous/FtrPolytank_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,630,170,Green,Gray,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,garden,None,None,No,Outdoors Decor,For sale,FtrPolytank_Remake_2_0,2_0,1881,xgGTJgZmrX9PdYYSZ
plastic canister,https://acnhcdn.com/acdb/miscellaneous/FtrPolytank_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,630,170,Beige,Green,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,garden,None,None,No,Outdoors Decor,For sale,FtrPolytank_Remake_3_0,3_0,1881,HcPTPJ5qKcrzH4M7a
plastic canister,https://acnhcdn.com/acdb/miscellaneous/FtrPolytank_Remake_4_0.png,Gray,NA,NA,NA,No,No,No,NA,630,170,Green,Black,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,garage,garden,None,None,No,Outdoors Decor,For sale,FtrPolytank_Remake_4_0,4_0,1881,FirgKhwJyY3BaMW6H
Pocket modern camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarB_Remake_0_0.png,Ketchup and mustard,Paint,NA,NA,No,Yes,No,1,1500,375,Yellow,Red,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarB_Remake_0_0,0_0,12372,hARhbwdtjNxJvKMtm
Pocket modern camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarB_Remake_1_0.png,Lumberjack,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarB_Remake_1_0,1_0,12372,zuBJomwZBBXqTxPTE
Pocket modern camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarB_Remake_2_0.png,Classic camo,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarB_Remake_2_0,2_0,12372,2WzMN765ZmuWx73d4
Pocket modern camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarB_Remake_3_0.png,Playtime,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarB_Remake_3_0,3_0,12372,CAjeTFHGoT6qSjpFx
Pocket modern camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarB_Remake_4_0.png,Splatter up,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarB_Remake_4_0,4_0,12372,SrbGwEEjqbSsmKtkS
Pocket modern camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarB_Remake_5_0.png,Hot dog,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarB_Remake_5_0,5_0,12372,C85fAoSbj5oiFhRjc
Pocket vintage camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarA_Remake_0_0.png,Polka-dot party,Paint,NA,NA,No,Yes,No,1,1500,375,Red,White,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarA_Remake_0_0,0_0,12373,xSz3omzGFxi33c49N
Pocket vintage camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarA_Remake_1_0.png,Royal coach,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarA_Remake_1_0,1_0,12373,jtZ84LLrcK9SqPxoY
Pocket vintage camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarA_Remake_2_0.png,Patched together,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarA_Remake_2_0,2_0,12373,LdpcKPvrSvt7irA3T
Pocket vintage camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarA_Remake_3_0.png,Painter's palette,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarA_Remake_3_0,3_0,12373,LcwPCZ8gQyN824zLE
Pocket vintage camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarA_Remake_4_0.png,Retro ride,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarA_Remake_4_0,4_0,12373,2PrJcGCpXgxDrBsaT
Pocket vintage camper,https://acnhcdn.com/acdb/miscellaneous/FtrCompassCarA_Remake_5_0.png,Southwestern flair,Paint,NA,NA,No,Yes,No,1,1500,375,,,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,child's room,None,None,None,No,Compass,Not in catalog,FtrCompassCarA_Remake_5_0,5_0,12373,qnHLciaX6JctNAroq
pond smelt model,https://acnhcdn.com/acdb/miscellaneous/FtrFishWakasagiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1200,Orange,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishWakasagiToy,NA,7026,vspHfwm5qYZPusH24
pondskater model,https://acnhcdn.com/acdb/miscellaneous/FtrInsectAmenboToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,390,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Not for sale,FtrInsectAmenboToy,NA,7052,QpdR3CAg52wJcbZsr
pop-eyed goldfish model,https://acnhcdn.com/acdb/miscellaneous/FtrFishDemekinToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3900,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Not for sale,FtrFishDemekinToy,NA,6942,QZF8LzzR4Ldc2N882
pop-up toaster,https://acnhcdn.com/acdb/miscellaneous/FtrToaster_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,2300,575,White,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Dining,For sale,FtrToaster_Remake_0_0,0_0,3282,y5XqLrZMrKxv4NJAt
pop-up toaster,https://acnhcdn.com/acdb/miscellaneous/FtrToaster_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2300,575,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Dining,For sale,FtrToaster_Remake_1_0,1_0,3282,yq37n3QiN35MYPERH
pop-up toaster,https://acnhcdn.com/acdb/miscellaneous/FtrToaster_Remake_2_0.png,Light blue,NA,NA,NA,No,No,No,NA,2300,575,Light blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Dining,For sale,FtrToaster_Remake_2_0,2_0,3282,enMiqDev6TM5gv7bC
pop-up toaster,https://acnhcdn.com/acdb/miscellaneous/FtrToaster_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,2300,575,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Dining,For sale,FtrToaster_Remake_3_0,3_0,3282,LMjxdjfErDwQshP2j
pop-up toaster,https://acnhcdn.com/acdb/miscellaneous/FtrToaster_Remake_4_0.png,Red,NA,NA,NA,No,No,No,NA,2300,575,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Dining,For sale,FtrToaster_Remake_4_0,4_0,3282,oHW5vXmG8KsoEBKFH
pop-up toaster,https://acnhcdn.com/acdb/miscellaneous/FtrToaster_Remake_5_0.png,Silver,NA,NA,NA,No,No,No,NA,2300,575,Gray,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Dining,For sale,FtrToaster_Remake_5_0,5_0,3282,ZJ9H4JEf4ghB3fCq2
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1500,375,White,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_0_0,0_0,3697,cixkGgwmqmYHtL5AQ
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,1500,375,Yellow,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_1_0,1_0,3697,f9JDe5nR4Xw4TcjWH
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1500,375,Red,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_2_0,2_0,3697,b4a6AicmCdp5BQ3FE
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,1500,375,Pink,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_3_0,3_0,3697,zTabXPentYG8CAGQA
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_4_0.png,Blue,NA,NA,NA,No,No,No,NA,1500,375,Blue,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_4_0,4_0,3697,W5tHqSe9hNCGuwWcn
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_5_0.png,Light blue,NA,NA,NA,No,No,No,NA,1500,375,Light blue,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_5_0,5_0,3697,k4Qq7Rvriu62c55Nq
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_6_0.png,Green,NA,NA,NA,No,No,No,NA,1500,375,Green,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_6_0,6_0,3697,vNwK5abnNCtKYZXkz
portable radio,https://acnhcdn.com/acdb/miscellaneous/FtrPortableradio_Remake_7_0.png,Black,NA,NA,NA,No,No,No,NA,1500,375,Black,Black,1x1,Starting items,,1.0.0,outdoors,None,None,None,Yes,Audio,For sale,FtrPortableradio_Remake_7_0,7_0,3697,QgkwYgW26JogwGBAG
portable record player,https://acnhcdn.com/acdb/miscellaneous/FtrPortablerecordplayer_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,4000,1000,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,shop,living room,None,None,Yes,Audio,For sale,FtrPortablerecordplayer_Remake_0_0,0_0,4338,Jmkx85zS2KxQwmdHr
