Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,Label Themes,Catalog,Filename,InternalID,UniqueEntryID
boa fleece,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLFleece2.png,Navy blue,No,1400,350,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; comfy,For sale,TopsTexTopYshirtsLFleece2,8316,pbSceZdarEEYbe36G
boa fleece,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLFleece3.png,Beige,No,1400,350,Beige,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; comfy,For sale,TopsTexTopYshirtsLFleece3,8317,yQ2sLqk5QgqDkL9MM
boa fleece,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLFleece4.png,Blue,No,1400,350,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; comfy,For sale,TopsTexTopYshirtsLFleece4,8318,kr3zQJ5ACzjygZxXN
boa fleece,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLFleece5.png,Pink,No,1400,350,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; comfy,For sale,TopsTexTopYshirtsLFleece5,8319,hWRdrnxHy4m7xM8wp
boa fleece,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLFleece6.png,Yellow,No,1400,350,Yellow,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; comfy,For sale,TopsTexTopYshirtsLFleece6,8320,GDpeQZw9dsqrZoioH
boa fleece,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLFleece7.png,Lime,No,1400,350,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; comfy,For sale,TopsTexTopYshirtsLFleece7,8321,K24sHEbxDRcEvuJhZ
camo bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLCamo0.png,Green,No,1400,350,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLCamo0,4402,WGTwz7iBBHyb8KL72
camo bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLCamo1.png,Gray,No,1400,350,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLCamo1,8569,Nf7G3cxhFCTXcPhbK
camo bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLCamo2.png,Purple,No,1400,350,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLCamo2,8570,ezCm27aWs5kKsuygM
denim jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLDenim0.png,Blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim0,3209,JeA5bRrD5c74wJshT
denim jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLDenim1.png,Light blue,No,1400,350,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim1,11419,6jwvHpnSiFWMY3Aww
denim jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLDenim2.png,Navy blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim2,11420,vC73aJgtN8EcXwEPu
denim jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLDenim3.png,Black,No,1400,350,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim3,11421,RqRTGFXXvA9dtNZzR
denim jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLDenim4.png,White,No,1400,350,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexTopYshirtsLDenim4,11422,5mgwfCX3WRSjR9gKH
earbuds combo,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLEarphone0.png,Brown,No,1400,350,Brown,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLEarphone0,4610,TAqWXoLXei58ghDxY
earbuds combo,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLEarphone1.png,Green,No,1400,350,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLEarphone1,8407,Z5EPZbr42inQuqMF7
earbuds combo,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLEarphone2.png,Blue,No,1400,350,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLEarphone2,8408,xyaJkC2hXewt3EgwR
earbuds combo,https://acnhcdn.com/acdb/tops/TopsTexTopTshirtsLEarphone3.png,Yellow,No,1400,350,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; comfy,For sale,TopsTexTopTshirtsLEarphone3,8409,tBS9Afmch8GoiZyNf
mountain parka,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLMountain0.png,Red,No,1400,350,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopYshirtsLMountain0,3255,jJSbD4ibmvkeGX7QT
mountain parka,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLMountain1.png,Blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopYshirtsLMountain1,4155,ZvzkP5mFQGys3n8E7
mountain parka,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLMountain2.png,Green,No,1400,350,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopYshirtsLMountain2,4156,cSuBSnpM7JSW653c4
mountain parka,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLMountain3.png,Black,No,1400,350,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,TopsTexTopYshirtsLMountain3,4157,MStTkRoPfzSguB2ra
oilskin coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLOilskin0.png,Yellow,No,1400,350,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,TopsTexTopCoatLOilskin0,5855,9z2TxmZwEQQ87DyiT
oilskin coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLOilskin1.png,Red,No,1400,350,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,TopsTexTopCoatLOilskin1,9233,zT734Hdr8zGyP5gEn
oilskin coat,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLOilskin2.png,Gray,No,1400,350,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,TopsTexTopCoatLOilskin2,9234,yGntiwwpi4tT7E7ow
quilted down jacket,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLQuilting0.png,Navy blue,No,1400,350,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,TopsTexTopCoatLQuilting0,4220,FXswKq8E4GffnxN82
quilted down jacket,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLQuilting1.png,Gray,No,1400,350,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,TopsTexTopCoatLQuilting1,9297,wgk8vTWEpzQa3rrWX
quilted down jacket,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLQuilting2.png,Green,No,1400,350,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,TopsTexTopCoatLQuilting2,9298,Tr27wbbbAucexEEyG
quilted down jacket,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLQuilting3.png,Purple,No,1400,350,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,TopsTexTopCoatLQuilting3,9299,sTdkwfPDrizD2K9Rn
quilted down jacket,https://acnhcdn.com/acdb/tops/TopsTexTopCoatLQuilting4.png,Olive,No,1400,350,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,TopsTexTopCoatLQuilting4,9300,rx9zZAm3PAfgtuczY
quilted jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLQuilting0.png,Pink,No,1400,350,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,TopsTexTopYshirtsLQuilting0,4728,BhX6J9XDeorxoQ2dF
quilted jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLQuilting1.png,Brown,No,1400,350,Brown,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,TopsTexTopYshirtsLQuilting1,8330,SoQBPA72x39Meityz
quilted jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLQuilting2.png,Lime,No,1400,350,Green,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,TopsTexTopYshirtsLQuilting2,8331,w6SGTTRQdJPzNZ7fF
quilted jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLQuilting3.png,Blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,TopsTexTopYshirtsLQuilting3,8332,oyrWXREpeJrB25aaH
quilted jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLQuilting4.png,Green,No,1400,350,Green,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy,For sale,TopsTexTopYshirtsLQuilting4,8333,v5nkmpJpmE2bLj9mW
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran0.png,Black,No,1400,350,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran0,4365,4kxGZ6arxH8AXFyZu
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran1.png,Berry red,No,1400,350,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran1,7548,wHENhcQYAgmNEY2Xa
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran2.png,Green,No,1400,350,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran2,7549,i7isCg2KHNGCnv5FW
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran3.png,White,No,1400,350,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran3,7550,TCLyfHKzMpJdvG3RJ
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran4.png,Purple,No,1400,350,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran4,7551,2zHBgkvAupZZjmE5d
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran5.png,Gray,No,1400,350,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran5,7552,ifjfbxZh6rGPtQi2i
school jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLGakuran6.png,Blue,No,1400,350,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,TopsTexTopYshirtsLGakuran6,7553,yduMzynLD7k2GBJ55
sweater-vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLVest0.png,Beige,No,1400,350,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLVest0,3489,53gMbNfZdTPGyLz5Y
sweater-vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLVest1.png,Navy blue,No,1400,350,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLVest1,8116,aGwN69g2YJcPXLjup
sweater-vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLVest2.png,Gray,No,1400,350,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLVest2,8117,uF7qkDwe4gyBwbvMg
sweater-vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLVest3.png,White,No,1400,350,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLVest3,8118,Ae7ZoYRhXDRTrcpEd
tailored jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTailored0.png,Gray,No,1400,350,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,formal; work,For sale,TopsTexTopYshirtsLTailored0,3474,6JowjzkiZriByKcbA
tailored jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTailored1.png,Black,No,1400,350,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,formal; work,For sale,TopsTexTopYshirtsLTailored1,8272,qQTHCADcSmYhBpYrd
tailored jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTailored2.png,Navy blue,No,1400,350,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,formal; work,For sale,TopsTexTopYshirtsLTailored2,8273,xsqaCmyS92Kp96bfB
tailored jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTailored3.png,Beige,No,1400,350,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,formal; work,For sale,TopsTexTopYshirtsLTailored3,8274,hfhFgRPj7cJZRdKkX
tailored jacket,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTailored4.png,Green,No,1400,350,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,formal; work,For sale,TopsTexTopYshirtsLTailored4,8275,F9fAnH5brQ5YCq6xc
tee-parka combo,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParkertshirt0.png,Lime,No,1400,350,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParkertshirt0,4423,tS5NLyyFXadqZu9ZB
tee-parka combo,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParkertshirt1.png,Blue,No,1400,350,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParkertshirt1,7984,wyxhdGBe5wmdyotJD
tee-parka combo,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParkertshirt2.png,Orange,No,1400,350,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParkertshirt2,7985,rFocrft4TasWGzWCP
tee-parka combo,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParkertshirt3.png,Pink,No,1400,350,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParkertshirt3,7986,C3om2GyytLZ5mDLf5
tee-parka combo,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLParkertshirt4.png,Mint,No,1400,350,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy; sporty,For sale,TopsTexTopOuterLParkertshirt4,7987,bjfw7htj3YQydswyS
tweed vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTweedvest0.png,Green,No,1400,350,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy,For sale,TopsTexTopYshirtsLTweedvest0,4524,MFo7cgDdESZJuXWqr
tweed vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTweedvest1.png,Red,No,1400,350,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy,For sale,TopsTexTopYshirtsLTweedvest1,8502,rPTZmxQ54XsdPN4NN
tweed vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLTweedvest2.png,Navy blue,No,1400,350,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy,For sale,TopsTexTopYshirtsLTweedvest2,8503,DHS84ruaSxGup7T6y
argyle vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLArgyle0.png,Blue,No,1440,360,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLArgyle0,3262,QfjxZgK6b3zp2hr7T
argyle vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLArgyle1.png,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLArgyle1,8480,3gRjPwykkZqE2f3tp
argyle vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLArgyle2.png,Brown,No,1440,360,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLArgyle2,8481,o9fJxQLHiEstT9dtt
argyle vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLArgyle3.png,Red,No,1440,360,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLArgyle3,8482,SMfqtZmDWDAZPEGvM
argyle vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLArgyle4.png,Gray,No,1440,360,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLArgyle4,8483,akqeXj6PYe8Bj4aYY
argyle vest,https://acnhcdn.com/acdb/tops/TopsTexTopYshirtsLArgyle5.png,Green,No,1440,360,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,TopsTexTopYshirtsLArgyle5,8484,LsiMSCR4tDsnLMF7K
bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMaone0.png,Avocado,No,1440,360,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLMaone0,4401,vih97zG2HgN8cg54w
bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMaone1.png,Black,No,1440,360,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLMaone1,8566,MW8k9p5yzJLtCr57p
bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMaone2.png,Blue,No,1440,360,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLMaone2,8567,TYuRohPqb6aJEw2eu
bomber-style jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMaone3.png,Brown,No,1440,360,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; outdoorsy,For sale,TopsTexTopOuterLMaone3,8568,c43Dyv4hPewtXPXtL
bulldog jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLBulldog0.png,Black,No,1440,360,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,outdoorsy; sporty,For sale,TopsTexTopOuterLBulldog0,5980,ggs2xnxP45Y8SPtKL
bulldog jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLBulldog1.png,White,No,1440,360,White,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,outdoorsy; sporty,For sale,TopsTexTopOuterLBulldog1,7998,rqwFuaTF75ANzTN9p
bulldog jacket,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLBulldog2.png,Red,No,1440,360,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,outdoorsy; sporty,For sale,TopsTexTopOuterLBulldog2,7999,gHnTWFxB9PSGHcTes
checkered muffler,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMuffler0.png,White,No,1440,360,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLMuffler0,4553,DtjGSmvDcvgEdPt8K
checkered muffler,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMuffler1.png,Gray,No,1440,360,Gray,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLMuffler1,8002,s3vEDbgxaXwnM7bP8
checkered muffler,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMuffler2.png,Brown,No,1440,360,Brown,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLMuffler2,8003,raMG5Y7vC0FtCcr
checkered muffler,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLMuffler3.png,Camel,No,1440,360,Beige,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexTopOuterLMuffler3,8004,EhNHaYM339Xjg4zuZ
dreamy sweater,https://acnhcdn.com/acdb/tops/TopsTexTopOuterLYumekawa0.png,Pink,No,1440,360,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; comfy,For sale,TopsTexTopOuterLYumekawa0,3635,enm7L67ic3tGrgnbX
